query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
Q0245,whitetodd@example.com,8755721453,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,2/5/2025,2/9/2025
Q0246,qrichards@example.com,4577945742,Bug Report,Sidebar collapses on scroll.,Closed,4/19/2025,4/27/2025
Q0247,crystal34@example.com,6383396414,Subscription Cancellation,Received cancellation email but charged again.,Closed,2/3/2025,2/14/2025
Q0248,gina20@example.net,6614514437,Technical Support,Live chat not launching.,Closed,2/13/2025,2/14/2025
Q0249,bruce27@example.net,9026330592,UI Feedback,Color scheme hard to read in sunlight.,Closed,7/4/2025,7/13/2025
Q0250,adriana96@example.org,8883918241,Login Issue,Captcha keeps looping during login.,Closed,5/8/2025,5/9/2025
Q0251,kristin83@example.org,325071216,Login Issue,Forgot my password and reset isn’t working.,Closed,5/16/2025,5/25/2025
Q0252,kellymooney@example.net,3167207755,Feature Request,Need in-app video tutorials.,Closed,7/1/2025,7/18/2025
Q0253,robertparsons@example.net,9367525931,Technical Support,Download button is inactive.,Closed,7/11/2025,7/16/2025
Q0254,douglashiggins@example.net,4674341436,Data Export,Filters not applying in exported data.,Closed,2/3/2025,2/21/2025
Q0255,alan84@example.com,5482543891,Subscription Cancellation,App locked after cancellation.,Closed,7/11/2025,7/12/2025
Q0256,kerrmelissa@example.net,2241965863,Payment Failure,Need GST invoice after payment.,Closed,2/27/2025,3/2/2025
Q0257,christophernixon@example.net,5766847813,Payment Failure,Bank transaction shows pending.,Closed,3/29/2025,3/31/2025
Q0258,luke50@example.com,467218711,Technical Support,White screen on startup.,Closed,3/29/2025,4/3/2025
Q0259,miranda53@example.org,933382179,Bug Report,Page crashes on click of ‘submit’.,Closed,3/22/2025,3/25/2025
Q0260,obaldwin@example.com,9642609268,Account Suspension,How do I appeal a suspension?,Closed,5/4/2025,5/11/2025
Q0261,trevor24@example.net,6741500628,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,5/10/2025,5/18/2025
Q0262,jimwilliams@example.com,267472999,Login Issue,Getting 'user not found' even with valid ID.,Closed,3/14/2025,3/16/2025
Q0263,drice@example.org,5487866262,Feature Request,Add AI auto-suggestions for forms.,Closed,6/22/2025,6/29/2025
Q0264,rachel49@example.net,9485194732,Technical Support,Slow performance during peak hours.,Closed,3/26/2025,4/12/2025
Q0265,danielleweaver@example.net,7493606347,UI Feedback,Alignment issues in forms.,Closed,6/2/2025,6/6/2025
Q0266,ngates@example.net,7463913539,Billing Problem,Not receiving monthly bills via email.,Closed,4/13/2025,4/15/2025
Q0267,regina75@example.org,6904235781,Bug Report,Check/uncheck box not saving state.,Closed,4/14/2025,4/19/2025
Q0268,darrengardner@example.net,5435874194,UI Feedback,Text is too small on mobile.,Closed,7/21/2025,7/22/2025
Q0269,samuel90@example.org,7552258899,UI Feedback,Table headers not sticky.,Closed,1/29/2025,2/2/2025
Q0270,guerranatalie@example.net,1370944572,Login Issue,Account locked after failed attempts.,Closed,2/3/2025,2/13/2025
Q0271,rdavis@example.com,3808364273,Subscription Cancellation,Data wiped immediately after cancel.,Closed,5/12/2025,5/16/2025
Q0272,bryan33@example.com,6017322620,Subscription Cancellation,Can’t contact support post cancellation.,Closed,2/11/2025,2/22/2025
Q0273,danielle09@example.org,8722023896,Bug Report,Reports section not opening.,Closed,2/5/2025,2/12/2025
Q0274,megan24@example.com,1767245279,Payment Failure,Payment failed due to card error.,Closed,7/2/2025,7/4/2025
Q0275,richard90@example.com,1793032747,Data Export,Export email not received.,Closed,1/31/2025,2/3/2025
Q0276,derekalexander@example.org,7139488576,Bug Report,Back button doesn’t work.,Closed,5/30/2025,6/1/2025
Q0277,upotter@example.org,9720235377,Bug Report,Color scheme inconsistent.,Closed,3/9/2025,3/21/2025
Q0278,mitchell40@example.org,3210643084,UI Feedback,Color scheme hard to read in sunlight.,Closed,4/30/2025,5/10/2025
Q0279,antoniopalmer@example.org,8685232786,Login Issue,Session expires immediately after login.,Closed,7/12/2025,7/30/2025
Q0280,melissa29@example.com,996809315,Billing Problem,Billed for a cancelled plan.,Closed,4/16/2025,4/21/2025
Q0281,harrisgary@example.org,4850933831,Account Suspension,Suspension mail was too vague.,Closed,3/26/2025,3/30/2025
Q0282,justin03@example.com,9405026231,Login Issue,Session expires immediately after login.,Closed,7/27/2025,8/8/2025
Q0283,hillstephanie@example.org,7248700984,Login Issue,Unable to login with correct credentials.,Closed,6/11/2025,6/21/2025
Q0284,eric15@example.org,1980178826,Subscription Cancellation,Received cancellation email but charged again.,Closed,6/4/2025,6/5/2025
Q0285,gsmith@example.org,4257102276,Payment Failure,Payment shows success but app locked.,Closed,2/28/2025,3/11/2025
Q0286,webbnicole@example.net,9616635588,UI Feedback,Table headers not sticky.,Closed,4/6/2025,4/19/2025
Q0287,danielkennedy@example.org,7370620708,Data Export,Export button missing from UI.,Closed,6/21/2025,6/25/2025
Q0288,ericksonrebecca@example.com,8486923358,Account Suspension,Need reason for my suspension.,Closed,4/12/2025,4/24/2025
Q0289,josephjenkins@example.com,8805884530,Technical Support,Can’t install latest update.,Closed,6/29/2025,6/30/2025
Q0290,vscott@example.com,3516962566,Subscription Cancellation,Was offered discount after cancel — still charged full.,Closed,3/16/2025,3/17/2025
Q0291,umcintyre@example.com,6290203244,UI Feedback,Mobile responsiveness needs improvement.,Closed,7/10/2025,7/15/2025
Q0292,rochacesar@example.net,8869693154,Technical Support,Feature working on web but not mobile.,Closed,7/15/2025,7/17/2025
Q0293,pharris@example.org,8541765707,Bug Report,Check/uncheck box not saving state.,Closed,5/3/2025,5/7/2025
Q0294,emilyflores@example.net,18311409,Data Export,Fields are missing in exported report.,Closed,6/16/2025,6/26/2025
Q0295,cynthiabradley@example.com,3972421001,Account Suspension,Need help lifting restrictions.,Closed,5/4/2025,5/5/2025
Q0296,ncox@example.net,5189992333,Feature Request,Include a mobile-first UI option.,Closed,3/17/2025,3/27/2025
Q0297,yorkmartin@example.net,8953423066,Subscription Cancellation,Still charged after cancellation.,Closed,6/4/2025,6/20/2025
Q0298,nguyenholly@example.net,5636549302,Billing Problem,Charged extra on my last invoice.,Closed,4/6/2025,4/15/2025
Q0299,derrick13@example.com,6339768321,Account Suspension,Suspension mail was too vague.,Closed,6/10/2025,6/18/2025
Q0300,ghull@example.com,6916085946,Account Suspension,Received policy violation but unclear why.,Closed,6/2/2025,6/5/2025
Q0301,berrykevin@example.org,5611918795,Bug Report,Sidebar collapses on scroll.,Closed,6/7/2025,6/12/2025
Q0302,pwallace@example.org,5210907753,Login Issue,Unable to login with correct credentials.,Closed,5/28/2025,5/31/2025
Q0303,ftorres@example.com,8250565956,Payment Failure,Need GST invoice after payment.,Closed,6/17/2025,6/28/2025
Q0304,coreygonzales@example.org,6208348772,UI Feedback,Tooltips not displaying on hover.,Closed,5/14/2025,5/20/2025
Q0305,ramosdebra@example.org,2715563843,Billing Problem,Billed for a cancelled plan.,Closed,6/20/2025,7/1/2025
Q0306,jordan98@example.org,3788982635,Billing Problem,Billed for a cancelled plan.,Closed,5/18/2025,5/31/2025
Q0307,alison64@example.org,7412178265,Technical Support,Freezing during screen load.,Closed,7/14/2025,7/21/2025
Q0308,romerojane@example.org,6633660824,Account Suspension,Received policy violation but unclear why.,Closed,6/21/2025,6/25/2025
Q0309,edwardmiranda@example.net,2832829290,Bug Report,Back button doesn’t work.,Closed,2/16/2025,2/17/2025
Q0310,conniesharp@example.org,8498372048,Payment Failure,Need GST invoice after payment.,Closed,3/16/2025,3/31/2025
Q0311,mgeorge@example.com,5423851708,Technical Support,Can’t sync data across devices.,Closed,2/16/2025,2/23/2025
Q0312,csilva@example.com,7079343507,Technical Support,Download button is inactive.,Closed,4/20/2025,4/21/2025
Q0313,jennifer04@example.net,8483494935,Feature Request,Please add support for dark mode.,Closed,4/26/2025,4/27/2025
Q0314,matthewblake@example.com,1156739514,Feature Request,Add folder structure to organize data.,Closed,4/5/2025,4/11/2025
Q0315,xrichardson@example.org,36704358,Payment Failure,Payment failed due to card error.,Closed,2/15/2025,2/18/2025
Q0316,vevans@example.net,9941267707,Billing Problem,Invoice PDF is missing this month.,Closed,7/23/2025,7/24/2025
Q0317,wbutler@example.com,1315088686,Feature Request,Save filter views for reuse.,Closed,3/14/2025,3/18/2025
Q0318,samuel53@example.com,3501744614,Subscription Cancellation,Want refund for unused days.,Closed,2/7/2025,2/8/2025
Q0319,richard59@example.com,1466934909,Bug Report,Date selector not responsive.,Closed,4/13/2025,4/20/2025
Q0320,david10@example.org,3704391815,Bug Report,Exported file missing columns.,Closed,6/23/2025,6/29/2025
Q0321,ymitchell@example.com,2997225736,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,2/9/2025,2/11/2025
Q0322,yjarvis@example.com,9067497483,Data Export,Filters not applying in exported data.,Closed,7/19/2025,7/20/2025
Q0323,heatherhood@example.com,2806743176,Feature Request,Please add support for dark mode.,Closed,7/11/2025,7/19/2025
Q0324,bradshawbrian@example.net,1828797324,UI Feedback,Dropdowns too close together.,Closed,4/25/2025,4/27/2025
Q0325,robert76@example.net,8016153926,UI Feedback,Font inconsistent across pages.,Opened,3/30/2025,
Q0326,johnirwin@example.com,5745519347,Billing Problem,Billed for a cancelled plan.,Closed,2/16/2025,2/19/2025
Q0327,patricklynch@example.org,8624657146,Account Suspension,Need reason for my suspension.,Closed,2/4/2025,2/21/2025
Q0328,meagan89@example.com,6164569634,Data Export,Export button missing from UI.,Closed,7/5/2025,7/10/2025
Q0329,christina27@example.net,3154558197,Payment Failure,Card declined despite funds.,Closed,2/4/2025,2/6/2025
Q0330,lisa95@example.org,803270103,Technical Support,Live chat not launching.,Closed,2/28/2025,3/6/2025
Q0331,stephanienelson@example.org,2538425604,Subscription Cancellation,Cannot downgrade before cancel.,Closed,6/15/2025,6/16/2025
Q0332,ggriffin@example.com,9095772592,Payment Failure,Wrong currency charged.,Closed,7/21/2025,7/26/2025
Q0333,floydthomas@example.com,3062175891,Technical Support,Settings not saving properly.,Closed,3/26/2025,4/1/2025
Q0334,tonichurch@example.org,6964422163,Bug Report,Date selector not responsive.,Closed,6/22/2025,6/25/2025
Q0335,matthew54@example.com,5463286712,UI Feedback,Graphs too compressed on mobile view.,Closed,2/2/2025,2/5/2025
Q0336,parsonsmary@example.org,5879477822,UI Feedback,Tooltips not displaying on hover.,Closed,3/2/2025,3/9/2025
Q0337,mitchell74@example.org,9815717434,Login Issue,Account locked after failed attempts.,Closed,6/13/2025,6/14/2025
Q0338,escobaredward@example.org,5870846965,Feature Request,Please add support for dark mode.,Closed,2/13/2025,2/22/2025
Q0339,sarah36@example.net,2565776952,UI Feedback,Error messages not clear enough.,Closed,7/9/2025,7/12/2025
Q0340,sandrarose@example.com,3357547044,Data Export,Fields are missing in exported report.,Closed,6/5/2025,6/7/2025
Q0341,duartejoshua@example.org,3405809007,Account Suspension,Unjustified account suspension request.,Closed,5/27/2025,5/30/2025
Q0342,ibrown@example.org,8924877449,Bug Report,Tab focus jumps incorrectly.,Closed,6/26/2025,6/30/2025
Q0343,dbarajas@example.org,114496867,Payment Failure,Need help with failed subscription payment.,Closed,6/14/2025,6/21/2025
Q0344,stacieperez@example.net,9773924725,Payment Failure,Didn’t receive invoice after payment.,Closed,3/19/2025,4/1/2025
Q0345,michaelmorris@example.org,379322417,Data Export,Export email not received.,Closed,7/14/2025,7/16/2025
Q0346,alexanderthompson@example.net,5770740150,Bug Report,Chart not updating after data refresh.,Closed,6/6/2025,6/11/2025
Q0347,conniebarnes@example.org,9618840692,UI Feedback,Dark mode missing in login.,Closed,6/8/2025,6/10/2025
Q0348,spencerjames@example.net,815734588,Billing Problem,Duplicate transaction found.,Closed,5/2/2025,5/8/2025
Q0349,grayheather@example.com,9087800439,UI Feedback,Alignment issues in forms.,Closed,7/2/2025,7/10/2025
Q0350,john66@example.net,4397897337,Payment Failure,3D secure failed mid-payment.,Closed,6/6/2025,6/16/2025
Q0351,bellzachary@example.org,2175309779,Data Export,Export email not received.,Closed,5/20/2025,5/21/2025
Q0352,clarkmarie@example.net,7847489096,Technical Support,Can’t sync data across devices.,Closed,6/12/2025,6/18/2025
Q0353,reesemonique@example.net,3177215592,Feature Request,Save filter views for reuse.,Closed,6/18/2025,6/22/2025
Q0354,hardingtravis@example.net,1680169552,Bug Report,Back button doesn’t work.,Closed,5/31/2025,6/5/2025
Q0355,kevin97@example.com,1539702118,Account Suspension,"Got auto-ban, never violated terms.",Closed,6/24/2025,6/27/2025
Q0356,anne12@example.com,8296896067,Feature Request,Include a mobile-first UI option.,Closed,7/22/2025,7/25/2025
Q0357,courtneyjackson@example.com,8153879020,Data Export,Zip file corrupted during export.,Closed,3/15/2025,3/19/2025
Q0358,autumnrodriguez@example.net,9645491118,Login Issue,Forgot my password and reset isn’t working.,Closed,6/13/2025,6/18/2025
Q0359,ashley56@example.org,3485340647,Feature Request,Can you include language translation?,Closed,7/1/2025,7/2/2025
Q0360,pearsonroger@example.org,6907395315,Account Suspension,Need help lifting restrictions.,Closed,7/18/2025,7/26/2025
Q0361,hubbardangela@example.com,8441365620,Feature Request,Can you include language translation?,Closed,7/24/2025,7/26/2025
Q0362,stewartmarie@example.com,3763993707,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,7/21/2025,7/22/2025
Q0363,hmccarthy@example.com,1932332086,UI Feedback,Tooltips not displaying on hover.,Closed,2/26/2025,3/9/2025
Q0364,veronicameza@example.com,9222184573,Technical Support,Can’t sync data across devices.,Opened,3/8/2025,
Q0365,seanbrooks@example.com,191502515,UI Feedback,Filter section takes too much space.,Closed,5/13/2025,5/19/2025
Q0366,mcleanjoseph@example.net,7019062297,Technical Support,Error 500 on accessing dashboard.,Closed,5/6/2025,5/9/2025
Q0367,cwilliams@example.net,6841217737,Feature Request,Include a mobile-first UI option.,Closed,2/15/2025,2/24/2025
Q0368,nwhite@example.net,4546316202,Feature Request,Request feature to duplicate projects.,Closed,4/18/2025,5/3/2025
Q0369,kimberlysnyder@example.com,3662552210,Billing Problem,Unable to update billing address.,Closed,7/14/2025,7/18/2025
Q0370,deniseberry@example.net,5393423524,Technical Support,Graphs not rendering properly.,Closed,3/13/2025,3/14/2025
Q0371,swansonthomas@example.com,4936040127,UI Feedback,Sidebar hides important links.,Closed,4/19/2025,5/1/2025
Q0372,joshuacoleman@example.com,9781559213,Technical Support,White screen on startup.,Closed,5/3/2025,5/10/2025
Q0373,kimwoods@example.com,4366204291,Account Suspension,Appeal submitted but no response yet.,Closed,6/25/2025,6/26/2025
Q0374,kenneth08@example.org,3573995383,Feature Request,Multi-user role system would help.,Opened,5/19/2025,
Q0375,melanie78@example.com,3655958149,Feature Request,Suggesting calendar integration.,Closed,2/18/2025,2/22/2025
Q0376,jillsanchez@example.org,3442146798,Payment Failure,Charged twice for one payment.,Closed,3/2/2025,3/4/2025
Q0377,maddenmegan@example.org,8410638642,Data Export,Need export in regional time zone.,Closed,7/17/2025,7/19/2025
Q0378,jonesdonald@example.net,8615581306,Payment Failure,Charged twice for one payment.,Closed,6/19/2025,6/22/2025
Q0379,fgarcia@example.net,638402858,Feature Request,Can we have auto-save for drafts?,Closed,2/1/2025,2/3/2025
Q0380,aaronhuff@example.net,8235770567,Data Export,Zip file corrupted during export.,Closed,3/17/2025,3/19/2025
Q0381,jonestheresa@example.net,3691710261,Subscription Cancellation,Auto-renew not turned off.,Closed,4/1/2025,4/7/2025
Q0382,millerangela@example.com,5497685210,Data Export,Can’t schedule data export.,Closed,7/21/2025,7/28/2025
Q0383,yharvey@example.org,8197252106,Subscription Cancellation,Want refund for unused days.,Closed,3/12/2025,3/18/2025
Q0384,wanglauren@example.org,846701789,Feature Request,Multi-user role system would help.,Closed,6/22/2025,6/24/2025
Q0385,zowen@example.org,3669183341,Billing Problem,Invoice still shows old company name.,Closed,5/10/2025,5/12/2025
Q0386,dana92@example.com,257160179,Data Export,Time range in export is incorrect.,Closed,4/24/2025,4/30/2025
Q0387,pcantu@example.net,2414189911,Account Suspension,Support says I’m blacklisted — why?,Closed,2/10/2025,2/15/2025
